キャリア,地域,都道府県,店名,住所,URL
au,関東,東京都,ａｕショップ 府中,183-0023 東京都府中市宮町１－１００　ル・シーニュ　2Ｆ,https://www.au.com/storelocator/detail/?shopId=E-00294
au,関東,東京都,ａｕショップ 武蔵境,180-0022 東京都武蔵野市境２－１４－１　スイング１Ｆ,https://www.au.com/storelocator/detail/?shopId=E-00757
au,関東,東京都,ａｕショップ 平井,132-0035 東京都江戸川区平井４丁目８－８,https://www.au.com/storelocator/detail/?shopId=E-00982
au,関東,東京都,ａｕショップ 平和台(東京都),179-0081 東京都練馬区北町６－９－３　スリーストーンハイツ１Ｆ,https://www.au.com/storelocator/detail/?shopId=E-01126
au,関東,東京都,ａｕショップ 保谷,202-0012 東京都西東京市東町３－１１－１８,https://www.au.com/storelocator/detail/?shopId=E-01150
au,関東,東京都,ａｕショップ 北千住マルイ,120-8501 東京都足立区千住３－９２　北千住マルイ店　８階,https://www.au.com/storelocator/detail/?shopId=E-00402
au,関東,東京都,ａｕショップ 本郷三丁目,113-0033 東京都文京区本郷５丁目２４－３　志水ビル１Ｆ,https://www.au.com/storelocator/detail/?shopId=E-00288
au,関東,東京都,ａｕショップ 麻布十番,106-0045 東京都港区麻布十番２－１０－３　マイスクエア１Ｆ,https://www.au.com/storelocator/detail/?shopId=E-01019
au,関東,東京都,ａｕショップ 有楽町,100-0006 東京都千代田区有楽町２－３－５　ａｕｎｅ有楽町１Ｆ,https://www.au.com/storelocator/detail/?shopId=E-01188
au,関東,東京都,ａｕショップ 立石,124-0012 東京都葛飾区立石１－２２－２,https://www.au.com/storelocator/detail/?shopId=E-00732
au,関東,東京都,ａｕショップ 立川,190-0012 東京都立川市曙町２－７－１５　ＡＬＢＡ　ＮＡＩＴＯ　ＢＵＩＬＤＩＮＧ,https://www.au.com/storelocator/detail/?shopId=E-00388
au,関東,東京都,ａｕショップ 立川通り,190-0002 東京都立川市幸町３－３－７,https://www.au.com/storelocator/detail/?shopId=E-01044
au,関東,東京都,ａｕショップ 茗荷谷,112-0012 東京都文京区大塚１丁目４－１５　アトラスタワー茗荷谷 １階,https://www.au.com/storelocator/detail/?shopId=E-00678
docomo,関東,東京都,ＤＳ丸の内店ｉＰｈｏｎｅ／ｉＰａｄリペアコーナー,100-0006 東京都千代田区有楽町1-13-2 第一生命日比谷ファースト,https://shop.smt.docomo.ne.jp/shop_detail/0320320043200/index.html
docomo,関東,東京都,ドコモ・ハーティプラザ　丸の内,100-0006 東京都千代田区有楽町1-13-2 第一生命日比谷ファースト,https://shop.smt.docomo.ne.jp/shop_detail/0300306559100/index.html
docomo,関東,東京都,ドコモショップＬＩＣＯＰＡ東大和店,207-0022 東京都東大和市桜が丘2-142-1 ＬＩＣＯＰＡ東大和,https://shop.smt.docomo.ne.jp/shop_detail/0300306836900/index.html
docomo,関東,東京都,ドコモショップＬｕｚ大森店,143-0016 東京都大田区大森北10-14 Ｌｕｚ大森,https://shop.smt.docomo.ne.jp/shop_detail/0361141250200/index.html
docomo,関東,東京都,ドコモショップｎｏｎｏｗａ東小金井店,184-0002 東京都小金井市梶野町1-1 ｎｏｎｏｗａ東小金井,https://shop.smt.docomo.ne.jp/shop_detail/0300306180700/index.html
docomo,関東,東京都,ドコモショップアイテラスアネックス落合南長崎店,171-0052 東京都豊島区南長崎4-13-4 アイテラスアネックス落合南長崎,https://shop.smt.docomo.ne.jp/shop_detail/0300306765800/index.html
docomo,関東,東京都,ドコモショップアキバ店（秋葉原）,101-0025 東京都千代田区神田佐久間町8-3 ダイハツ秋葉原ビル,https://shop.smt.docomo.ne.jp/shop_detail/0361131403100/index.html
docomo,関東,東京都,ドコモショップアクロスモール八王子みなみ野店,192-0916 東京都八王子市みなみ野2-1 アクロスモール八王子みなみ野,https://shop.smt.docomo.ne.jp/shop_detail/0300306835300/index.html
docomo,関東,東京都,ドコモショップアリオ亀有店,125-0061 東京都葛飾区亀有3-49-3 アリオ亀有,https://shop.smt.docomo.ne.jp/shop_detail/0300306649700/index.html
docomo,関東,東京都,ドコモショップアリオ西新井店,123-0843 東京都足立区西新井栄町1-20-1 アリオ西新井,https://shop.smt.docomo.ne.jp/shop_detail/0300306837500/index.html
docomo,関東,東京都,ドコモショップイーアス高尾店,193-0834 東京都八王子市東浅川町550-1 イーアス高尾,https://shop.smt.docomo.ne.jp/shop_detail/0300306337000/index.html
docomo,関東,東京都,ドコモショップイオンモールむさし村山店,208-0022 東京都武蔵村山市榎1-3 イオンモールむさし村山,https://shop.smt.docomo.ne.jp/shop_detail/0300306946200/index.html
docomo,関東,東京都,ドコモショップイオンモール多摩平の森店,191-0062 東京都日野市多摩平4-1 イオンモール多摩平の森,https://shop.smt.docomo.ne.jp/shop_detail/0300306111200/index.html
docomo,関東,東京都,ドコモショップイオンモール日の出店,190-0182 東京都西多摩郡日の出町大字平井字三吉野桜木237-3 イオンモール日の出,https://shop.smt.docomo.ne.jp/shop_detail/0300306916600/index.html
docomo,関東,東京都,ドコモショップイオン南砂店,136-0076 東京都江東区南砂7-15 イオン南砂店,https://shop.smt.docomo.ne.jp/shop_detail/0300306877500/index.html
docomo,関東,東京都,ドコモショップキラリナ京王吉祥寺店,180-0003 東京都武蔵野市吉祥寺南町２丁目1-25 キラリナ京王吉祥寺,https://shop.smt.docomo.ne.jp/shop_detail/0300306104700/index.html
docomo,関東,東京都,ドコモショップグリナード永山店,206-0025 東京都多摩市永山1-4 グリナード永山１号館,https://shop.smt.docomo.ne.jp/shop_detail/0300306339700/index.html
