キャリア,地域,都道府県,店名,住所,URL
softbank,近畿,京都府,ソフトバンク 長岡天神,京都府長岡京市長岡２丁目１‐４,https://www.softbank.jp/shop/search/detail/KB73/
softbank,近畿,京都府,ソフトバンク 二条,京都府京都市中京区西ノ京東栂尾町３番地　ＪＲ二条駅ＮＫビル１Ｆ,https://www.softbank.jp/shop/search/detail/K312/
softbank,近畿,京都府,ソフトバンク 八幡市役所前,京都府八幡市八幡三本橋１８‐４８,https://www.softbank.jp/shop/search/detail/K347/
softbank,近畿,京都府,ソフトバンク 百万遍,京都府京都市左京区田中関田町２‐７鴨東ロイヤルハイツ１Ｆ,https://www.softbank.jp/shop/search/detail/K343/
softbank,近畿,京都府,ソフトバンク 舞鶴,京都府舞鶴市字円満寺１３８,https://www.softbank.jp/shop/search/detail/K314/
softbank,近畿,京都府,ソフトバンク 伏見久我,京都府京都市伏見区久我東町８‐３６,https://www.softbank.jp/shop/search/detail/K364/
softbank,近畿,京都府,ソフトバンク 伏見桃山,京都府京都市伏見区両替町４丁目２９１‐１　辻熊ビル,https://www.softbank.jp/shop/search/detail/K317/
softbank,近畿,京都府,ソフトバンク 福知山,京都府福知山市字堀２５９３　サンライズビル１Ｆ,https://www.softbank.jp/shop/search/detail/K315/
softbank,近畿,京都府,ソフトバンク 北大路烏丸,京都府京都市北区小山上総町１２,https://www.softbank.jp/shop/search/detail/K327/
softbank,近畿,京都府,ソフトバンク 北野,京都府京都市北区衣笠天神森町１５　プレオーレ衣笠１Ｆ,https://www.softbank.jp/shop/search/detail/K300/
softbank,近畿,京都府,ソフトバンク 洛西口,京都府向日市物集女町クヅ子２‐４　柴田ビル１Ｆ,https://www.softbank.jp/shop/search/detail/K345/
softbank,近畿,京都府,ソフトバンク 洛北阪急スクエア,京都府京都市左京区高野西開町３６　洛北阪急スクエアＢ１,https://www.softbank.jp/shop/search/detail/KB56/
